lat,lon,count
30.9458325,-107.6475,4.5019788483900905e-14
28.5674995,-107.6475,1.0
31.738610166666668,-107.6475,1.0
30.15305483333333,-105.7825,5.920164573625343e-76
30.15305483333333,-109.5125,3.0
29.360277166666663,-105.7825,1.0
30.9458325,-105.7825,1.0
29.360277166666663,-109.5125,1.3326227844697974e-89
30.15305483333333,-103.9175,2.0
29.360277166666663,-103.9175,2.0000000000000226
30.9458325,-103.9175,3.0000000000000226
28.5674995,-103.9175,2.567401663459463e-55
31.738610166666668,-103.9175,3.0
30.15305483333333,-105.7825,2.9600822868126716e-76
30.15305483333333,-102.0525,1.0
29.360277166666663,-105.7825,1.0
30.9458325,-105.7825,1.0
29.360277166666663,-102.0525,1.0
30.15305483333333,-102.0525,2.0
29.360277166666663,-102.0525,1.0000000000000224
30.9458325,-102.0525,1.0000000000000224
28.5674995,-102.0525,1.0
31.738610166666668,-102.0525,6.0
30.15305483333333,-100.1875,4.0
30.15305483333333,-103.9175,1.0
29.360277166666663,-100.1875,3.0
30.9458325,-100.1875,2.0
29.360277166666663,-103.9175,2.0
30.15305483333333,-100.1875,8.0
29.360277166666663,-100.1875,3.00000000000009
30.9458325,-100.1875,2.00000000000009
28.5674995,-100.1875,1.0269606653837852e-54
31.738610166666668,-100.1875,7.0
30.15305483333333,-102.0525,1.0
30.15305483333333,-98.3225,5.0
29.360277166666663,-102.0525,1.0
29.360277166666663,-98.3225,7.0
30.9458325,-102.0525,1.0
30.15305483333333,-98.3225,10.0
29.360277166666663,-98.3225,7.000000000000113
30.9458325,-98.3225,8.000000000000112
28.5674995,-98.3225,4.0
31.738610166666668,-98.3225,9.0
30.15305483333333,-100.1875,4.0
30.15305483333333,-96.4575,5.0
29.360277166666663,-100.1875,3.0
30.9458325,-100.1875,2.0
29.360277166666663,-96.4575,2.0
30.15305483333333,-96.4575,10.0
29.360277166666663,-96.4575,2.0000000000001124
30.9458325,-96.4575,4.000000000000113
28.5674995,-96.4575,1.2837008317297314e-54
31.738610166666668,-96.4575,4.0
30.15305483333333,-94.5925,1.4800411434063359e-75
30.15305483333333,-98.3225,5.0
29.360277166666663,-94.5925,3.3315569611832994e-89
30.9458325,-94.5925,3.3315569611812156e-89
29.360277166666663,-98.3225,7.0
30.15305483333333,-90.8625,4.0
29.360277166666663,-90.8625,4.5019788483926016e-14
30.9458325,-90.8625,4.5019788483900905e-14
28.5674995,-90.8625,5.134803326918926e-55
31.738610166666668,-90.8625,5.1348033269102426e-55
30.15305483333333,-88.9975,5.920164573625343e-76
30.15305483333333,-92.7275,5.920164573609695e-76
29.360277166666663,-88.9975,1.3326227844733197e-89
30.9458325,-88.9975,1.3326227844724863e-89
29.360277166666663,-92.7275,1.3326227844697974e-89
30.15305483333333,-85.26750000000001,2.0
29.360277166666663,-85.26750000000001,2.2509894241963008e-14
30.9458325,-85.26750000000001,2.2509894241950453e-14
28.5674995,-85.26750000000001,2.567401663459463e-55
31.738610166666668,-85.26750000000001,2.0
30.15305483333333,-87.1325,2.96008228682058e-76
30.15305483333333,-83.4025,2.960082286804848e-76
29.360277166666663,-87.1325,6.6631139223840215e-90
30.9458325,-87.1325,6.663113922380044e-90
29.360277166666663,-83.4025,6.663113922348987e-90
30.9458325,-105.7825,2.0
31.738610166666668,-105.7825,5.000000000000022
30.15305483333333,-105.7825,2.2509894241950453e-14
32.53138783333333,-105.7825,3.0
29.360277166666663,-105.7825,1.0
30.9458325,-107.6475,2.9600822868126716e-76
30.9458325,-103.9175,3.0
31.738610166666668,-107.6475,1.0
31.738610166666668,-103.9175,3.0
30.15305483333333,-107.6475,2.0
30.9458325,-103.9175,6.0
31.738610166666668,-103.9175,3.0000000000000675
30.15305483333333,-103.9175,1.0000000000000675
32.53138783333333,-103.9175,5.0
29.360277166666663,-103.9175,2.0
30.9458325,-105.7825,1.0
30.9458325,-102.0525,1.0
31.738610166666668,-105.7825,5.0
30.15305483333333,-105.7825,1.9989341767087294e-89
31.738610166666668,-102.0525,6.0
30.9458325,-102.0525,2.0
31.738610166666668,-102.0525,6.000000000000022
30.15305483333333,-102.0525,1.0000000000000224
32.53138783333333,-102.0525,28.0
29.360277166666663,-102.0525,1.0
30.9458325,-100.1875,2.0
30.9458325,-103.9175,3.0
31.738610166666668,-100.1875,7.0
30.15305483333333,-100.1875,4.0
31.738610166666668,-103.9175,3.0
30.9458325,-100.1875,4.0
31.738610166666668,-100.1875,7.000000000000045
30.15305483333333,-100.1875,4.000000000000045
32.53138783333333,-100.1875,6.0
29.360277166666663,-100.1875,3.0
30.9458325,-102.0525,1.0
30.9458325,-98.3225,8.0
31.738610166666668,-102.0525,6.0
31.738610166666668,-98.3225,9.0
30.15305483333333,-102.0525,1.0
30.9458325,-98.3225,16.0
31.738610166666668,-98.3225,9.00000000000018
30.15305483333333,-98.3225,5.00000000000018
32.53138783333333,-98.3225,3.0
29.360277166666663,-98.3225,7.0
30.9458325,-100.1875,2.0
30.9458325,-96.4575,4.0
31.738610166666668,-100.1875,7.0
30.15305483333333,-100.1875,4.0
31.738610166666668,-96.4575,4.0
30.9458325,-96.4575,8.0
31.738610166666668,-96.4575,4.00000000000009
30.15305483333333,-96.4575,5.00000000000009
32.53138783333333,-96.4575,4.0
29.360277166666663,-96.4575,2.0
30.9458325,-94.5925,1.1840329147250686e-75
30.9458325,-98.3225,8.0
31.738610166666668,-94.5925,1.0
30.15305483333333,-94.5925,2.6652455689449727e-89
31.738610166666668,-98.3225,9.0
30.9458325,-81.5375,2.0
31.738610166666668,-81.5375,1.0000000000000224
30.15305483333333,-81.5375,2.2509894241950453e-14
32.53138783333333,-81.5375,3.0
29.360277166666663,-81.5375,2.5674016634551213e-55
30.9458325,-79.6725,2.9600822868126716e-76
30.9458325,-83.4025,2.960082286804848e-76
31.738610166666668,-79.6725,6.663113922366598e-90
30.15305483333333,-79.6725,6.663113922362432e-90
31.738610166666668,-83.4025,2.0
31.738610166666668,-111.3775,14.0
30.9458325,-111.3775,1.5756925969374106e-13
32.53138783333333,-111.3775,10.000000000000158
33.3241655,-111.3775,5.0
30.15305483333333,-111.3775,1.0
31.738610166666668,-109.5125,6.0
31.738610166666668,-113.2425,2.0720576007633935e-75
30.9458325,-109.5125,4.664179745656619e-89
32.53138783333333,-109.5125,5.0
30.9458325,-113.2425,4.6641797456442905e-89
31.738610166666668,-109.5125,12.0
30.9458325,-109.5125,1.3505936545177805e-13
32.53138783333333,-109.5125,5.000000000000135
33.3241655,-109.5125,1.5404409980747805e-54
30.15305483333333,-109.5125,3.0
31.738610166666668,-111.3775,7.0
31.738610166666668,-107.6475,1.0
30.9458325,-111.3775,3.997868353419959e-89
32.53138783333333,-111.3775,10.0
30.9458325,-107.6475,3.997868353409392e-89
31.738610166666668,-107.6475,2.0
30.9458325,-107.6475,2.2509894241963008e-14
32.53138783333333,-107.6475,2.0000000000000226
33.3241655,-107.6475,2.0
30.15305483333333,-107.6475,2.0
31.738610166666668,-105.7825,5.0
31.738610166666668,-109.5125,6.0
30.9458325,-105.7825,1.0
32.53138783333333,-105.7825,3.0
30.9458325,-109.5125,6.663113922348987e-90
31.738610166666668,-105.7825,10.0
30.9458325,-105.7825,1.0000000000001126
32.53138783333333,-105.7825,3.0000000000001124
33.3241655,-105.7825,5.0
30.15305483333333,-105.7825,1.2837008317275607e-54
31.738610166666668,-107.6475,1.0
31.738610166666668,-103.9175,3.0
30.9458325,-107.6475,3.3315569611832994e-89
30.9458325,-103.9175,3.0
32.53138783333333,-107.6475,2.0
31.738610166666668,-103.9175,6.0
30.9458325,-103.9175,3.0000000000000675
32.53138783333333,-103.9175,5.0000000000000675
33.3241655,-103.9175,13.0
30.15305483333333,-103.9175,1.0
31.738610166666668,-105.7825,5.0
31.738610166666668,-102.0525,6.0
30.9458325,-105.7825,1.0
32.53138783333333,-105.7825,3.0
30.9458325,-102.0525,1.0
31.738610166666668,-102.0525,12.0
30.9458325,-102.0525,1.000000000000135
32.53138783333333,-102.0525,28.000000000000135
33.3241655,-102.0525,43.0
30.15305483333333,-102.0525,1.0
31.738610166666668,-100.1875,7.0
31.738610166666668,-103.9175,3.0
30.9458325,-100.1875,2.0
32.53138783333333,-100.1875,6.0
30.9458325,-103.9175,3.0
31.738610166666668,-100.1875,14.0
30.9458325,-100.1875,2.0000000000001577
32.53138783333333,-100.1875,6.000000000000157
33.3241655,-100.1875,4.0
30.15305483333333,-100.1875,4.0
31.738610166666668,-102.0525,6.0
31.738610166666668,-98.3225,9.0
30.9458325,-102.0525,1.0
30.9458325,-98.3225,8.0
32.53138783333333,-102.0525,28.0
31.738610166666668,-98.3225,18.0
30.9458325,-98.3225,8.000000000000203
32.53138783333333,-98.3225,3.0000000000002025
33.3241655,-98.3225,2.0
30.15305483333333,-98.3225,5.0
31.738610166666668,-100.1875,7.0
31.738610166666668,-96.4575,4.0
30.9458325,-100.1875,2.0
32.53138783333333,-100.1875,6.0
30.9458325,-96.4575,4.0
31.738610166666668,-96.4575,8.0
30.9458325,-96.4575,4.00000000000009
32.53138783333333,-96.4575,4.00000000000009
33.3241655,-96.4575,5.0
30.15305483333333,-96.4575,5.0
31.738610166666668,-94.5925,1.0
31.738610166666668,-98.3225,9.0
30.9458325,-94.5925,2.6652455689466393e-89
32.53138783333333,-94.5925,2.0
30.9458325,-98.3225,8.0
31.738610166666668,-94.5925,2.0
30.9458325,-94.5925,2.2509894241963008e-14
32.53138783333333,-94.5925,2.0000000000000226
33.3241655,-94.5925,2.0
30.15305483333333,-94.5925,2.5674016634551213e-55
31.738610166666668,-96.4575,4.0
31.738610166666668,-92.7275,1.0
30.9458325,-96.4575,4.0
30.9458325,-92.7275,6.663113922366598e-90
32.53138783333333,-96.4575,4.0
31.738610166666668,-92.7275,2.0
30.9458325,-92.7275,2.2509894241963008e-14
32.53138783333333,-92.7275,2.2509894241963008e-14
33.3241655,-92.7275,1.0
30.15305483333333,-92.7275,2.5674016634551213e-55
31.738610166666668,-94.5925,1.0
31.738610166666668,-90.8625,2.960082286804848e-76
30.9458325,-94.5925,6.663113922366598e-90
32.53138783333333,-94.5925,2.0
30.9458325,-90.8625,6.663113922348987e-90
31.738610166666668,-87.1325,2.0
30.9458325,-87.1325,2.2509894241963008e-14
32.53138783333333,-87.1325,2.0000000000000226
33.3241655,-87.1325,1.0
30.15305483333333,-87.1325,2.5674016634551213e-55
31.738610166666668,-85.26750000000001,2.0
31.738610166666668,-88.9975,2.960082286804848e-76
30.9458325,-85.26750000000001,6.6631139223840215e-90
32.53138783333333,-85.26750000000001,2.0
30.9458325,-88.9975,6.663113922348987e-90
31.738610166666668,-85.26750000000001,4.0
30.9458325,-85.26750000000001,4.5019788483926016e-14
32.53138783333333,-85.26750000000001,2.000000000000045
33.3241655,-85.26750000000001,1.0
30.15305483333333,-85.26750000000001,1.0
31.738610166666668,-87.1325,1.0
31.738610166666668,-83.4025,2.0
30.9458325,-87.1325,1.3326227844768043e-89
32.53138783333333,-87.1325,2.0
30.9458325,-83.4025,1.3326227844697974e-89
31.738610166666668,-83.4025,4.0
30.9458325,-83.4025,4.5019788483926016e-14
32.53138783333333,-83.4025,1.000000000000045
33.3241655,-83.4025,5.0
30.15305483333333,-83.4025,5.1348033269102426e-55
31.738610166666668,-85.26750000000001,2.0
31.738610166666668,-81.5375,1.0
30.9458325,-85.26750000000001,1.3326227844697974e-89
30.9458325,-81.5375,1.0
32.53138783333333,-85.26750000000001,2.0
31.738610166666668,-81.5375,2.0
30.9458325,-81.5375,1.0000000000000224
32.53138783333333,-81.5375,3.0000000000000226
33.3241655,-81.5375,1.0
30.15305483333333,-81.5375,2.5674016634551213e-55
31.738610166666668,-79.6725,2.9600822868126716e-76
31.738610166666668,-83.4025,2.0
30.9458325,-79.6725,6.663113922366598e-90
32.53138783333333,-79.6725,6.663113922366598e-90
30.9458325,-83.4025,6.663113922348987e-90
32.53138783333333,-116.9725,2.0
31.738610166666668,-116.9725,2.2509894241963008e-14
33.3241655,-116.9725,2.0000000000000226
30.9458325,-116.9725,2.5674016634579673e-55
34.116943166666665,-116.9725,63.0
32.53138783333333,-115.1075,4.0
32.53138783333333,-118.8375,2.960082286804848e-76
31.738610166666668,-115.1075,6.663113922366598e-90
33.3241655,-115.1075,6.0
31.738610166666668,-118.8375,6.663113922348987e-90
32.53138783333333,-115.1075,8.0
31.738610166666668,-115.1075,9.003957696785203e-14
33.3241655,-115.1075,6.00000000000009
30.9458325,-115.1075,1.026960665383187e-54
34.116943166666665,-115.1075,11.0
32.53138783333333,-116.9725,1.0
32.53138783333333,-113.2425,2.0
31.738610166666668,-116.9725,2.6652455689466393e-89
31.738610166666668,-113.2425,2.6652455689466393e-89
33.3241655,-116.9725,2.0
32.53138783333333,-113.2425,4.0
31.738610166666668,-113.2425,4.5019788483926016e-14
33.3241655,-113.2425,4.000000000000045
30.9458325,-113.2425,5.134803326915935e-55
34.116943166666665,-113.2425,8.0
32.53138783333333,-115.1075,4.0
32.53138783333333,-111.3775,10.0
31.738610166666668,-115.1075,1.3326227844733197e-89
33.3241655,-115.1075,6.0
31.738610166666668,-111.3775,7.0
32.53138783333333,-111.3775,20.0
31.738610166666668,-111.3775,7.000000000000225
33.3241655,-111.3775,5.000000000000225
30.9458325,-111.3775,2.5674016634579673e-54
